"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","PeakQuarter"
2013-09-30,"New York","NY","New York","Queens",0,469700,0.00492083868207103,0.0271156789853488,0.0382404951370469,0.0038769201052431,0.0309778852812645,499862,"2006-10",491900,-0.0451311242122383,"2006-01","2006-Q4"
2013-09-30,"Los Angeles","CA","Los Angeles","Los Angeles",1,470300,-0.0109358569926393,0.0188474870017331,0.226016684045881,0.00690229610654658,0.023972757324827,582905,"2006-01",609200,-0.228003939592909,"2004-07","2006-Q1"
2013-09-30,"Chicago","IL","Chicago","Cook",2,167000,-0.00476758045292014,0.0589727330374128,0.0334158415841584,-0.0577950031171518,-0.0268325103639434,548304,"2007-04",273300,-0.388949871935602,"2001-05","2007-Q2"
2013-09-30,"Philadelphia","PA","Philadelphia","Philadelphia",3,104200,-0.0104463437796771,-0.00477554918815664,0.0106692531522793,-0.0185044409434142,0.0423844596095826,466993,"2007-04",124100,-0.160354552780016,"2005-09","2007-Q2"
2013-09-30,"Phoenix","AZ","Phoenix","Maricopa",4,158400,0.0121405750798722,0.0673854447439353,0.32,-0.0261067624465036,0.0141031312705677,409829,"2006-05",251600,-0.370429252782194,"2004-11","2006-Q2"
2013-09-30,"Las Vegas","NV","Las Vegas","Clark",5,157800,0.030698889614631,0.10195530726257,0.360344827586207,-0.0452395001871403,-0.00378562412343564,425376,"2006-04",303300,-0.479723046488625,"2003-05","2006-Q2"
2013-09-30,"San Diego","CA","San Diego","San Diego",6,466700,-0.0141529362061681,0.0139039756680426,0.202525122391136,0.0355534204376688,0.0166656534261742,312929,"2005-10",535200,-0.127989536621824,"2004-04","2005-Q4"
2013-09-30,"San Jose","CA","San Jose","Santa Clara",7,644000,0.000932545850170967,0.02842542318748,0.219004353586977,0.0255780000692591,0.0285066197675354,209667,"2007-01",698900,-0.078552010301903,"2005-03","2007-Q1"
2013-09-30,"Jacksonville","FL","Jacksonville","Duval",8,112100,-0.00266903914590747,0.0635673624288425,0.196371398078975,-0.0512110507616342,-0.0041839765189432,262425,"2006-06",179000,-0.373743016759777,"2003-06","2006-Q2"
2013-09-30,"San Francisco","CA","San Francisco","San Francisco",9,856000,-0.00326036329762459,0.00528479154433353,0.154883971937399,0.0348934871379472,0.0362939165842295,139018,"2013-08",858800,-0.00326036329762459,"2013-07","2013-Q3"
2013-09-30,"Austin","TX","Austin","Travis",10,227400,0.0142729705619982,0.0445567294441893,0.137,0.0193704235598888,0.0438150159821371,186117,"2013-09",227400,0,"2013-09","2013-Q3"
2013-09-30,"Columbus","OH","Columbus","Franklin",11,95700,0.00209424083769634,0.0268240343347639,0.0459016393442623,-0.0299249174667625,-0.0144550618864889,212659,"1996-12",120400,-0.20514950166113,,"1996-Q4"
2013-09-30,"Detroit","MI","Detroit","Wayne",12,35900,0.00279329608938547,0.0375722543352601,0.246527777777778,-0.116260953694392,-0.0673559618417078,321696,"2007-09",77900,-0.539152759948652,,"2007-Q3"
2013-09-30,"Charlotte","NC","Charlotte","Mecklenburg",13,140400,0.00214132762312634,0.0308370044052863,0.0808314087759815,-0.0185762876970996,0.00460152477962206,229035,"2007-09",157700,-0.109701965757768,"2005-09","2007-Q3"
2013-09-30,"Memphis","TN","Memphis","Shelby",14,64700,0.0156985871271586,0.0520325203252033,0.0947546531302876,-0.0389069084735507,-0.0186468413078026,193089,"2007-03",86400,-0.251157407407407,"1998-12","2007-Q1"
2013-09-30,"Baltimore","MD","Baltimore","Baltimore City",15,96400,-0.0193285859613428,-0.0031023784901758,-0.036963036963037,-0.0581972646393681,0.0331105093193522,197784,"2008-03",135100,-0.286454478164323,"2005-07","2008-Q1"
2013-09-30,"Boston","MA","Boston","Suffolk",16,404300,0.00974025974025974,0.040133779264214,0.137591446257738,0.0379498197953594,0.0209479894629594,88200,"2013-09",404300,0,"2013-09","2013-Q3"
2013-09-30,"Seattle","WA","Seattle","King",17,429300,-0.00440630797773655,0.0163352272727273,0.127363445378151,0.00612058238263291,0.0348433008826559,182376,"2007-07",462600,-0.0719844357976654,"2006-04","2007-Q3"
2013-09-30,"Washington","DC","Washington","District of Columbia",18,435100,0.000920174833218311,0.0182541539901708,0.1074064647493,0.0358738047234028,0.0599814888671457,143022,"2013-09",435100,0,"2013-09","2013-Q3"
2013-09-30,"Denver","CO","Denver","Denver",19,255700,0.00669291338582677,0.0458077709611452,0.137961726746773,0.0389804191654883,0.0233482919097392,187119,"2013-09",255700,0,"2013-09","2013-Q3"
2013-09-30,"Nashville","TN","Nashville","Davidson",20,149500,0.00537995965030262,0.0353185595567867,0.0833333333333333,-0.000400855286518342,0.0204519334426971,165519,"2007-04",153900,-0.0285899935022742,"2006-10","2007-Q2"
2013-09-30,"Milwaukee","WI","Milwaukee","Milwaukee",21,89800,-0.00332963374028857,0.0216154721274175,0.0515222482435597,-0.0629537184574523,-0.0149515685303059,103848,"2007-01",137000,-0.344525547445255,"2002-05","2007-Q1"
2013-09-30,"Portland","OR","Portland","Multnomah",22,286400,0.0031523642732049,0.0395644283121597,0.132911392405063,0.00460196437587412,0.044559547882979,189400,"2008-01",299600,-0.0440587449933244,"2006-09","2008-Q1"
2013-09-30,"Oklahoma City","OK","Oklahoma City","Oklahoma",23,109000,-0.00274473924977127,0.00646352723915051,0.010194624652456,0.01376138364013,0.0301350114773684,174676,"2013-08",109300,-0.00274473924977127,"2013-07","2013-Q3"
2013-09-30,"Albuquerque","NM","Albuquerque","Bernalillo",24,178000,-0.00335946248600224,0.00792751981879955,0.0601548540798094,-0.00822029343268382,0.0286479114695781,167502,"2007-05",199500,-0.107769423558897,"2006-03","2007-Q2"
2013-09-30,"Tucson","AZ","Tucson","Pima",25,126600,0.00876494023904383,0.0343137254901961,0.116402116402116,-0.0470554446576817,0.00470063590979941,133428,"2006-03",194500,-0.349100257069409,"2004-03","2006-Q1"
2013-09-30,"Fresno","CA","Fresno","Fresno",26,157300,0.0115755627009646,0.0614035087719298,0.218435321456235,-0.0287490269063061,-0.00107436167540009,121075,"2006-04",295300,-0.467321368100237,"2003-09","2006-Q2"
2013-09-30,"Mesa","AZ","Phoenix","Maricopa",27,172700,0.0105324751316559,0.0466666666666667,0.235336194563662,-0.0058037603196277,0.0211403093324183,134027,"2006-03",250600,-0.310853950518755,"2005-01","2006-Q1"
2013-09-30,"Long Beach","CA","Los Angeles","Los Angeles",28,436200,0.000917852225791648,0.0302314596126594,0.204972375690608,0.0179367334841138,0.0214756542442434,79215,"2006-01",574600,-0.240863209189001,"2004-05","2006-Q1"
2013-09-30,"Sacramento","CA","Sacramento","Sacramento",29,208100,0.00531400966183575,0.0666324961558175,0.371786420566908,-0.00705620835587017,-0.00861177027007665,129143,"2005-11",357700,-0.418227564998602,"2003-04","2005-Q4"
2013-09-30,"Virginia Beach","VA","Virginia Beach","Virginia Beach City",30,233700,-0.00595491280306253,0.00429737859905458,0.0116883116883117,-0.0183692863498955,0.0425905859496609,142817,"2006-12",278400,-0.160560344827586,"2005-08","2006-Q4"
2013-09-30,"Colorado Springs","CO","Colorado Springs","El Paso",31,193000,-0.0112704918032787,-0.00566718186501803,0.0517711171662125,0.00494292680363673,0.0119397345722521,128879,"2007-05",202300,-0.0459713297083539,"2006-03","2007-Q2"
2013-09-30,"Atlanta","GA","Atlanta","Fulton",32,137700,0.0102714600146735,0.0902612826603325,0.184006878761823,-0.0387676094555924,-0.0159381577452382,129073,"2006-03",205200,-0.328947368421053,"2000-10","2006-Q1"
2013-09-30,"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",33,238600,0.00675105485232068,0.0757439134355275,0.255128879537086,-0.0183123140640219,0.0222870294298743,88478,"2007-02",366700,-0.349331878920098,"2004-09","2007-Q1"
2013-09-30,"Tulsa","OK","Tulsa","Tulsa",34,95400,0,0.0203208556149733,-0.00104712041884817,0.00684702399347636,0.0137771654326506,133174,"2012-11",96100,-0.0072840790842872,"2012-09","2012-Q4"
2013-09-30,"Cleveland","OH","Cleveland","Cuyahoga",35,50700,-0.0155339805825243,-0.00392927308447937,-0.0342857142857143,-0.0630116968195806,-0.042040717216267,87798,"2005-11",88600,-0.427765237020316,,"2005-Q4"
2013-09-30,"Honolulu","HI","Honolulu","Honolulu",36,571700,0.00105060409735598,0.0156333274116184,0.119882468168462,0.0342944929069104,0.0530315451374785,126759,"2013-09",571700,0,"2013-09","2013-Q3"
2013-09-30,"Oakland","CA","San Francisco","Alameda",37,422800,0.0136657875809158,0.0674072203988892,0.344356120826709,0.0109970251987261,0.0143926644599885,80342,"2006-02",542700,-0.220932375161231,"2004-07","2006-Q1"
2013-09-30,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",38,191400,0.0175438596491228,0.082579185520362,0.213696892834496,-0.00785731505468545,-0.0063064501964003,99633,"2005-11",241800,-0.208436724565757,"2002-12","2005-Q4"
2013-09-30,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",39,137400,-0.000727272727272727,0.0147710487444609,0.00512070226773957,0.0255775792563828,,122149,"2010-12",142400,-0.0351123595505618,"2010-10","2010-Q4"
2013-09-30,"Raleigh","NC","Raleigh","Wake",40,178500,0.00112170499158721,0.0211670480549199,0.0682226211849192,-0.00167225016307015,0.0178873163963542,116721,"2007-10",181600,-0.0170704845814978,"2007-03","2007-Q4"
2013-09-30,"Bakersfield","CA","Bakersfield","Kern",41,183400,0.0240089335566722,0.0877817319098458,0.277158774373259,0.0017540120986077,0.0246941488262089,90575,"2006-04",319500,-0.425978090766823,"2004-06","2006-Q2"
2013-09-30,"Tampa","FL","Tampa","Hillsborough",42,126300,-0.00158102766798419,0.0631313131313131,0.209770114942529,-0.0387575401455748,0.00521374122315299,107842,"2006-05",212200,-0.404806786050895,"2004-01","2006-Q2"
2013-09-30,"Anaheim","CA","Los Angeles","Orange",43,432100,-0.0127941512451451,0.0138432660722665,0.193646408839779,0.014041768563898,0.0162699020112853,56576,"2006-03",608900,-0.290359664969617,"2004-03","2006-Q1"
2013-09-30,"Aurora","CO","Denver","Arapahoe",44,177200,-0.000564015792442188,0.0332361516034985,0.164257555847569,0.0348580491433208,-0.00200921978883273,96950,"2005-11",185600,-0.0452586206896552,"2002-08","2005-Q4"
2013-09-30,"Santa Ana","CA","Los Angeles","Orange",45,371300,-0.0169446650781043,-0.000269251480883145,0.182484076433121,0.00353846623924059,0.0109462638279556,43901,"2007-01",597100,-0.378161112041534,"2004-02","2007-Q1"
2013-09-30,"Saint Louis","MO","St. Louis","Saint Louis City",46,100500,-0.0195121951219512,-0.0289855072463768,0.0131048387096774,-0.0333909431101185,-0.00698746643438974,82825,"2007-02",137900,-0.271211022480058,"2003-06","2007-Q1"
2013-09-30,"Marietta","GA","Atlanta","Cobb",47,193900,0.00570539419087137,0.0352375867592098,0.149377593360996,-0.0148864230836191,0.0072426978393596,93135,"2007-04",218200,-0.111365719523373,"2005-02","2007-Q2"
2013-09-30,"Pittsburgh","PA","Pittsburgh","Allegheny",48,78300,-0.00760456273764258,0.00513478818998716,-0.0947976878612717,-0.00675737589449865,0.0200528495416892,91224,"2013-01",91800,-0.147058823529412,"2010-02","2013-Q1"
2013-09-30,"Corpus Christi","TX","Corpus Christi","Nueces",49,118600,0.00508474576271186,0.0145423438836612,0.122043519394513,0.0172117352590646,0.0449587166508292,83612,"2013-09",118600,0,"2013-09","2013-Q3"
2013-09-30,"Riverside","CA","Riverside","Riverside",50,260200,0.0199921599372795,0.095578947368421,0.314141414141414,-0.0062603911526764,0.0141464458737299,63758,"2006-08",422000,-0.383412322274882,"2004-03","2006-Q3"
2013-09-30,"Cincinnati","OH","Cincinnati","Hamilton",51,91400,-0.00544069640914037,0.0189520624303233,0.036281179138322,-0.0239921747406947,-0.0133048566985736,63980,"2005-11",107100,-0.146591970121382,"2001-01","2005-Q4"
2013-09-30,"Anchorage","AK","Anchorage","Anchorage",52,312600,-0.00477554918815664,0.00838709677419355,0.0433911882510013,0.0138664155276866,0.0379449673038723,72009,"2013-07",314400,-0.00572519083969466,"2013-07","2013-Q3"
2013-09-30,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",53,158200,0.0147530468248878,0.0917874396135266,0.200303490136571,-0.016702077101809,-0.00987196524534495,65201,"2006-03",209200,-0.243785850860421,"2002-10","2006-Q1"
2013-09-30,"Silver Spring","MD","Washington","Montgomery",54,353200,0.00113378684807256,0.0231749710312862,0.0864349430944325,-0.00512961942439338,0.0161547479264452,75001,"2006-03",444800,-0.205935251798561,"2004-07","2006-Q1"
2013-09-30,"Toledo","OH","Toledo","Lucas",55,52600,0.00766283524904214,0.0541082164328657,0.0313725490196078,-0.0664956032845296,-0.0436620442785446,90696,"2006-03",88400,-0.404977375565611,,"2006-Q1"
2013-09-30,"Tallahassee","FL","Tallahassee","Leon",56,144700,-0.00275671950379049,0.026241134751773,0.0639705882352941,-0.0337509624831148,0.00778710107868985,74130,"2006-07",193600,-0.252582644628099,"2004-05","2006-Q3"
2013-09-30,"Stockton","CA","Stockton","San Joaquin",57,169000,0.0119760479041916,0.0875160875160875,0.346613545816733,-0.00199978074415752,-0.0250487893131994,68319,"2005-11",381600,-0.557127882599581,"2002-05","2005-Q4"
2013-09-30,"Lexington","KY","Lexington","Fayette",58,137300,-0.00507246376811594,0.000728862973760933,0.0162842339008142,0.00161007859862994,0.0113884895885377,85413,"2013-07",138100,-0.0057929036929761,"2013-07","2013-Q3"
2013-09-30,"Modesto","CA","Modesto","Stanislaus",59,178300,0.0217765042979943,0.114375,0.403937007874016,-0.00442740139667275,-0.0163244809329509,65063,"2006-04",359500,-0.50403337969402,"2002-09","2006-Q2"
2013-09-30,"Buffalo","NY","Buffalo","Erie",60,53500,0,-0.00557620817843866,0.0288461538461538,0.0152533264212569,0.00381725184103998,38075,"2004-03",55500,-0.036036036036036,"2003-11","2004-Q1"
2013-09-30,"Durham","NC","Durham","Durham",61,150100,0.00133422281521014,0.00603217158176944,0.0577871740662438,-0.011454385944342,0.00998779007781803,71566,"2007-11",159100,-0.0565681961030798,"2005-10","2007-Q4"
2013-09-30,"Chandler","AZ","Phoenix","Maricopa",62,235100,0.010313708637731,0.0495535714285714,0.178446115288221,0.00774814106339905,0.034669472517489,85511,"2006-02",322600,-0.271233725976441,"2005-03","2006-Q1"
2013-09-30,"Pensacola","FL","Pensacola","Escambia",63,101300,0.011988011988012,0.0552083333333333,0.0822649572649573,-0.0248804057331677,0.0156849908920933,87666,"2006-09",141700,-0.285109386026817,"2004-12","2006-Q3"
2013-09-30,"Henderson","NV","Las Vegas","Clark",64,206100,0.0228287841191067,0.075678496868476,0.282514001244555,-0.0334353561336849,0.00401749430086684,95024,"2006-04",361800,-0.430348258706468,"2003-11","2006-Q2"
2013-09-30,"Saint Petersburg","FL","Tampa","Pinellas",65,118200,0.00169491525423729,0.0610412926391382,0.221074380165289,-0.0323166424268224,-0.0000845630255801311,92669,"2006-01",194400,-0.391975308641975,"2003-09","2006-Q1"
2013-09-30,"Mobile","AL","Mobile","Mobile",66,85400,0.0166666666666667,0.0276774969915764,0.00826446280991736,-0.0437370630978228,0.0141574761785443,92749,"2007-12",113000,-0.244247787610619,"2005-02","2007-Q4"
2013-09-30,"Orlando","FL","Orlando","Orange",67,117000,0.00775193798449612,0.0465116279069767,0.221294363256785,-0.0679081244885944,,74650,"2006-06",228900,-0.488859764089122,"2004-01","2006-Q2"
2013-09-30,"Glendale","AZ","Phoenix","Maricopa",68,157800,0.0141388174807198,0.0720108695652174,0.278768233387358,-0.0257655956319861,0.0111771106598286,67133,"2006-04",265800,-0.406320541760722,"2004-09","2006-Q2"
2013-09-30,"Greensboro","NC","Greensboro","Guilford",69,105100,-0.00284629981024668,0.00574162679425837,-0.0348943985307622,-0.030491478510657,-0.00308680709639686,81955,"2007-10",126900,-0.171788810086682,"2003-01","2007-Q4"
2013-09-30,"Louisville","KY","Louisville/Jefferson County","Jefferson",70,88100,-0.0101123595505618,-0.0178372352285396,-0.0265193370165746,0.00274666532645895,0.00956512405315402,80252,"2012-10",91200,-0.0339912280701754,"2012-08","2012-Q4"
2013-09-30,"Corona","CA","Riverside","Riverside",71,406400,0.0193127664910961,0.0968960863697706,0.288931176657152,0.0408934864447807,0.0195390278330121,59344,"2006-06",575600,-0.293954134815844,"2004-04","2006-Q2"
2013-09-30,"Chula Vista","CA","San Diego","San Diego",72,377900,-0.0102147721320063,0.0294197766276219,0.194374209860936,0.0185020956967401,0.00106468921682512,53536,"2005-10",550800,-0.313907044299201,"2003-10","2005-Q4"
2013-09-30,"Lincoln","NE","Lincoln","Lancaster",73,131700,0.00228310502283105,0.00996932515337423,0.016988416988417,0.00936931844772881,0.00917882809422843,75997,"2013-09",131700,0,"2013-09","2013-Q3"
2013-09-30,"Fayetteville","NC","Fayetteville","Cumberland",74,104700,-0.0131950989632422,-0.0278551532033426,-0.0150517403574788,-0.0101873099938641,0.0223944236403091,73092,"2010-12",115400,-0.0927209705372617,"2007-04","2010-Q4"
2013-09-30,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",75,140300,-0.00355113636363636,0.0159304851556843,0.167221297836938,-0.061010237027066,-0.004721781225141,49062,"2007-02",277400,-0.494232155731795,"2003-05","2007-Q1"
2013-09-30,"Town of Madison","WI","Madison","Dane",76,189100,-0.000528541226215645,0.0144849785407725,0.0617630544637844,-0.00855443110700049,,70695,"2007-02",209000,-0.0952153110047847,"2004-12","2007-Q1"
2013-09-30,"Fort Myers","FL","Fort Myers","Lee",77,141400,0.00640569395017794,0.0443131462333826,0.112509834775767,-0.017182214302297,0.00106705607877866,97461,"2006-07",278800,-0.492826398852224,"2003-10","2006-Q3"
2013-09-30,"Garland","TX","Dallas-Fort Worth","Dallas",78,108800,-0.00548446069469835,0.0371782650142993,0.207547169811321,0.00484916445003925,0.00101669150672179,61272,"2007-11",125300,-0.131683958499601,"2004-01","2007-Q4"
2013-09-30,"Winston-Salem","NC","Winston-Salem","Forsyth",79,108100,0.00745573159366263,0.019811320754717,0.0217391304347826,-0.0195238136496697,-0.000737058768017218,71784,"2007-02",124400,-0.131028938906752,"2003-07","2007-Q1"
2013-09-30,"Chesapeake","VA","Virginia Beach","Chesapeake City",80,229300,0.00438020148926851,0.0264100268576544,0.063543599257885,-0.0163492180572605,0.0398034014450701,68814,"2006-06",267000,-0.141198501872659,"2005-05","2006-Q2"
2013-09-30,"Fontana","CA","Riverside","San Bernardino",81,259600,0.0144587729581868,0.0798668885191348,0.305835010060362,0.00209320384164635,0.0196951272593,46175,"2006-04",425600,-0.390037593984962,"2004-04","2006-Q2"
2013-09-30,"Bradenton","FL","Sarasota","Manatee",82,150400,0.0114324142568931,0.0689410092395167,0.173166926677067,-0.0190711657021255,-0.000331840354612312,75395,"2006-03",277800,-0.458603311735061,"2003-09","2006-Q1"
2013-09-30,"Knoxville","TN","Knoxville","Knox",83,108900,0.00554016620498615,0.0273584905660377,0.0501446480231437,0.00655486849646802,0.0246062504801696,68878,"2009-11",113900,-0.0438981562774363,"2009-02","2009-Q4"
2013-09-30,"North Las Vegas","NV","Las Vegas","Clark",84,143200,0.0339350180505415,0.114396887159533,0.40254652301665,-0.0509567279018794,-0.00788701919235646,63886,"2006-04",291100,-0.508072827207145,"2002-12","2006-Q2"
2013-09-30,"Reno","NV","Reno","Washoe",85,189100,0.00585106382978723,0.0623595505617978,0.284646739130435,-0.0401502023312118,0.00143914191353711,61748,"2006-04",343700,-0.449810881582776,"2003-10","2006-Q2"
2013-09-30,"Springfield","MO","Springfield","Greene",86,105900,-0.0221606648199446,0.00284090909090909,0.0153403643336529,-0.00846799648880514,0.0177668457949012,71417,"2006-10",117900,-0.101781170483461,"2005-11","2006-Q4"
2013-09-30,"Scottsdale","AZ","Phoenix","Maricopa",87,382500,0.011637133033589,0.0399673735725938,0.116788321167883,0.00891320438406051,0.0456822762247282,103723,"2006-02",486600,-0.213933415536375,"2005-04","2006-Q1"
2013-09-30,"Santa Rosa","CA","Santa Rosa","Sonoma",88,381900,-0.0174942114741446,0.0307692307692308,0.246816846229187,0.00640564804795551,0.00134532929756159,51348,"2006-01",565000,-0.324070796460177,"2003-11","2006-Q1"
2013-09-30,"Fremont","CA","San Francisco","Alameda",89,692800,0.00858931431067113,0.048267513996066,0.314112291350531,0.0509025265183647,0.0400957880071713,57196,"2013-09",692800,0,"2013-09","2013-Q3"
2013-09-30,"Irving","TX","Dallas-Fort Worth","Dallas",90,123300,-0.0120192307692308,0.0156507413509061,0.177650429799427,0.00594395513199375,0.00491539137212649,37803,"2007-11",136600,-0.0973645680819912,"2004-02","2007-Q4"
2013-09-30,"Oxnard","CA","Ventura","Ventura",91,345600,-0.0111587982832618,0.0450559419413366,0.227708703374778,0.00709290965534071,-0.000605616748493798,37242,"2006-02",574800,-0.39874739039666,"2003-09","2006-Q1"
2013-09-30,"Rochester","NY","Rochester","Monroe",92,59400,-0.00168067226890756,0.00677966101694915,0.027681660899654,0.00305816108893042,0.0107052434663435,41117,"2010-04",61300,-0.0309951060358891,"2009-06","2010-Q2"
2013-09-30,"Greenville","SC","Greenville","Greenville",93,122900,0.000814332247557003,0.00326530612244898,0.0397631133671743,0.00647034753205022,0.0211409023899003,61660,"2013-07",123100,-0.0016246953696182,"2013-07","2013-Q3"
2013-09-30,"Gilbert","AZ","Phoenix","Maricopa",94,248700,0.00892494929006085,0.0458368376787216,0.192233940556088,0.00993984215640165,0.0291446354839184,69963,"2006-03",360900,-0.310889443059019,"2005-02","2006-Q1"
2013-09-30,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",95,235600,-0.00632644453816955,0.030170529077394,0.153206069505629,-0.00787499621031029,0.00141157653771429,94622,"2006-02",401300,-0.412908048841266,"2003-10","2006-Q1"
2013-09-30,"Arlington","VA","Washington","Arlington",96,582000,-0.00154400411734431,-0.0073341292853488,0.0741971207087486,0.0271669578521587,0.0375659476340953,56156,"2013-06",586300,-0.0073341292853488,"2013-05","2013-Q2"
2013-09-30,"Richmond","VA","Richmond","Richmond City",97,137600,-0.0129124820659971,0.0102790014684288,0.123265306122449,-0.0198380391051096,0.028887304357506,57254,"2007-01",162000,-0.150617283950617,"2005-12","2007-Q1"
2013-09-30,"Grand Rapids Township","MI","Grand Rapids","Kent",98,103300,0,0.0278606965174129,0.145232815964523,-0.0106846108911832,-0.00989451207888281,67315,"2006-02",122800,-0.158794788273616,"2002-02","2006-Q1"
2013-09-30,"Ocala","FL","Ocala","Marion",99,87500,0.00690448791714614,0.022196261682243,0.103404791929382,-0.0593277716021857,,70857,"2006-05",166100,-0.473208910295003,"2004-06","2006-Q2"
2013-09-30,"Irvine","CA","Los Angeles","Orange",100,743500,-0.0173143008194555,0.0263666482606295,0.240821094793057,0.0425036227299431,0.0376447361569665,56361,"2006-02",768400,-0.032404997397189,"2005-09","2006-Q1"
2013-09-30,"Spokane","WA","Spokane","Spokane",101,131100,0.00152788388082506,0.0154918667699458,0.0632603406326034,-0.0215670632729333,0.0320826562021623,63186,"2007-10",151200,-0.132936507936508,"2005-12","2007-Q4"
2013-09-30,"Des Moines","IA","Des Moines","Polk",102,103700,-0.00384245917387128,0.0166666666666667,0.0646817248459959,-0.0095558933222275,0.00795542054950982,62015,"2007-07",112400,-0.0774021352313167,"2005-02","2007-Q3"
2013-09-30,"Oceanside","CA","San Diego","San Diego",103,374400,-0.0108322324966975,0.0218340611353712,0.195402298850575,0.0133958945428352,0.00794892917639745,46791,"2006-01",500600,-0.252097483020376,"2004-01","2006-Q1"
2013-09-30,"Gainesville","FL","Gainesville","Alachua",104,129400,0.00154798761609907,0.0360288230584468,0.0956816257408975,-0.0498513288713918,0.00410994400647735,50255,"2006-11",191500,-0.324281984334204,"2004-01","2006-Q4"
2013-09-30,"Tacoma","WA","Seattle","Pierce",105,175800,0.00399771559109081,0.0558558558558559,0.143042912873862,-0.0397264467641782,0.0139878333069019,57574,"2007-05",240800,-0.269933554817276,"2004-11","2007-Q2"
2013-09-30,"Akron","OH","Akron","Summit",106,59700,-0.00333889816360601,0.0437062937062937,0.101476014760148,-0.0367736226918638,-0.0266326873255218,65213,"2006-04",83500,-0.28502994011976,"1997-10","2006-Q2"
2013-09-30,"Augusta","GA","Augusta","Richmond",107,76000,-0.00131406044678055,0.0482758620689655,0.00263852242744063,-0.0230526834630569,0.00376084623287132,56607,"2007-09",93700,-0.188900747065101,"2004-08","2007-Q3"
2013-09-30,"Woodbridge","VA","Washington","Prince William",108,264700,-0.00188536953242836,0.0251742835011619,0.11218487394958,0.0204660323692298,0.0153045865942212,56371,"2006-01",400400,-0.338911088911089,"2004-05","2006-Q1"
2013-09-30,"Huntington Beach","CA","Los Angeles","Orange",109,676300,-0.0131329344812491,0.0104586881816824,0.153898652107149,0.0299231518322141,0.0263335065165813,54863,"2006-03",788300,-0.142077889128504,"2005-03","2006-Q1"
2013-09-30,"Glendale","CA","Los Angeles","Los Angeles",110,604600,-0.0148280919015806,0.00298606502986065,0.154918815663801,0.0193696727665058,0.0248076075528705,32684,"2006-02",726000,-0.167217630853994,"2004-11","2006-Q1"
2013-09-30,"Moreno Valley","CA","Riverside","Riverside",111,204000,0.0225563909774436,0.0997304582210243,0.301020408163265,-0.00397183920938149,0.00370171309202871,43929,"2006-08",383600,-0.468196037539103,"2003-11","2006-Q3"
2013-09-30,"Aurora","IL","Chicago","Kane",112,132200,-0.00301659125188537,0.029595015576324,0.0809484873262469,-0.0623487774051721,-0.0218598633605323,48889,"2007-02",197300,-0.329954384186518,"2000-08","2007-Q1"
2013-09-30,"Rockford","IL","Rockford","Winnebago",113,75900,0,0.00529801324503311,0.00663129973474801,-0.0656772703373453,-0.0176563347833825,53657,"2007-03",112000,-0.322321428571429,"1999-04","2007-Q1"
2013-09-30,"Little Rock","AR","Little Rock","Pulaski",114,127500,0.00235849056603774,0.003147128245476,0.0349025974025974,-0.00555332818125831,0.029536453086775,59647,"2009-07",132400,-0.0370090634441088,"2006-11","2009-Q3"
2013-09-30,"Salt Lake City","UT","Salt Lake City","Salt Lake",115,255300,-0.00738724727838258,-0.00506625097427903,0.083616298811545,0.0318092473527889,0.0434206989155475,47126,"2007-10",260800,-0.0210889570552147,"2007-08","2007-Q4"
2013-09-30,"Salinas","CA","Salinas","Monterey",116,280000,0.0178117048346056,0.0674799847502859,0.224311324879755,-0.0233433182140965,-0.0264820375299821,31243,"2005-12",621400,-0.549404570325072,"2001-03","2005-Q4"
2013-09-30,"Shreveport","LA","Shreveport","Caddo",117,87200,-0.0256983240223464,-0.00909090909090909,-0.0417582417582417,-0.0224828530374099,,65321,"2008-08",98400,-0.113821138211382,,"2008-Q3"
2013-09-30,"Amarillo","TX","Amarillo","Potter",118,97200,0.00102986611740474,0.00206185567010309,0.0114464099895942,0.00437790352513767,0.0143407404272331,57749,"2007-11",105700,-0.0804162724692526,"2006-11","2007-Q4"
2013-09-30,"Worcester","MA","Worcester","Worcester",119,177900,0.00736126840317101,0.0427901524032825,0.121689785624212,-0.0135928908386532,-0.00681969957044215,30362,"2006-03",241700,-0.263963591228796,"2002-12","2006-Q1"
2013-09-30,"Lancaster","CA","Los Angeles","Los Angeles",120,161700,-0.00431034482758621,0.0624178712220762,0.244803695150115,-0.0518315222565223,-0.00713312827449464,44420,"2006-10",342300,-0.52760736196319,"2003-07","2006-Q4"
2013-09-30,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",121,123200,0,0.0520922288642186,0.188042430086789,-0.0188525430759485,-0.012206966032924,73935,"2006-02",259100,-0.524507912003088,"2003-02","2006-Q1"
